transaction_id,user_id,card_id,merchant_id,state_code,amount,currency,transaction_type,status,transaction_ts
39286,844,1044,204,MH,7452.02,INR,CARD,SUCCESS,2025-08-30 19:32:28
39287,1460,1737,159,BR,480.26,INR,CARD,SUCCESS,2026-02-18 19:57:50
39288,1150,,20,MP,1095.75,INR,UPI,SUCCESS,2025-12-07 15:21:45
39289,1766,,88,KA,687.46,INR,UPI,FAILED,2024-10-24 18:16:31
39290,1394,1668,60,BR,517.57,INR,CARD,SUCCESS,2026-04-03 07:37:37
39291,945,,298,OD,1310.49,INR,UPI,SUCCESS,2025-09-29 23:08:56
39292,964,,194,BR,1474.32,INR,UPI,SUCCESS,2025-07-01 05:37:49
39293,1482,,43,GJ,2246.48,INR,UPI,SUCCESS,2026-03-08 07:58:07
39294,1120,,62,MP,25680.5,INR,UPI,SUCCESS,2025-08-11 11:46:45
39295,1821,,204,TN,15618.28,INR,IMPS,SUCCESS,2024-09-27 13:59:21
39296,866,,210,PB,2484.62,INR,NEFT,SUCCESS,2025-12-16 12:29:26
39297,1154,,189,BR,311.67,INR,UPI,SUCCESS,2025-05-20 14:34:27
39298,1769,,107,GJ,4376.87,INR,UPI,SUCCESS,2026-04-17 21:08:39
39299,506,605,197,WB,2758.01,INR,CARD,SUCCESS,2026-01-02 23:29:11
39300,820,,160,MP,48265.81,INR,UPI,PENDING,2026-03-10 02:57:42
39301,1678,,261,GJ,591.08,INR,UPI,SUCCESS,2024-12-16 02:52:44
39302,902,,229,HR,969.13,INR,UPI,SUCCESS,2025-11-29 04:59:13
39303,1645,,296,BR,29753.12,INR,UPI,SUCCESS,2025-04-21 00:39:58
39304,408,,191,WB,2485.67,INR,IMPS,SUCCESS,2024-09-24 19:57:08
39305,1953,2319,237,TG,19351.55,INR,CARD,SUCCESS,2025-07-13 12:05:19
39306,1930,,161,PB,580.4,INR,UPI,SUCCESS,2025-11-14 08:18:31
39307,1380,1659,16,BR,279.34,INR,CARD,SUCCESS,2024-09-12 16:42:20
39308,785,,273,MP,867.87,INR,UPI,SUCCESS,2026-04-05 09:21:54
39309,1427,,225,OD,46638.14,INR,UPI,SUCCESS,2024-09-05 03:48:24
39310,964,,198,MP,275.26,INR,UPI,SUCCESS,2025-10-28 09:16:44
39311,1497,,117,GJ,6181.6,INR,UPI,SUCCESS,2026-01-07 15:49:53
39312,1647,,37,WB,854.89,INR,UPI,SUCCESS,2025-12-02 20:46:11
39313,153,189,208,BR,760.33,INR,CARD,PENDING,2026-11-24 00:10:59
39314,1777,,274,AS,1098.07,INR,NEFT,SUCCESS,2025-07-21 05:58:35
39315,1855,,68,DL,993.43,INR,NEFT,SUCCESS,2025-10-10 07:57:25
39316,636,,112,GJ,10860.42,INR,UPI,SUCCESS,2025-12-16 00:35:45
39317,1455,,133,MP,3332.86,INR,UPI,SUCCESS,2025-06-28 18:14:56
39318,747,,68,MH,254.48,INR,UPI,SUCCESS,2025-02-19 02:58:31
39319,802,989,226,UP,75544.85,INR,CARD,SUCCESS,2026-05-20 18:49:17
39320,1467,,114,UP,1472.58,INR,UPI,SUCCESS,2026-03-29 14:34:27
39321,913,,108,BR,4779.19,INR,UPI,SUCCESS,2025-09-29 21:08:00
39322,358,,141,DL,2303.4,INR,UPI,SUCCESS,2025-12-27 07:42:32
39323,959,,166,GJ,213.41,INR,UPI,SUCCESS,2025-10-13 09:18:21
39324,289,,218,WB,412.24,INR,NEFT,SUCCESS,2025-10-17 16:53:47
39325,1687,,193,TN,16796.85,INR,UPI,SUCCESS,2025-06-29 08:05:09
39326,1005,,145,PB,4976.47,INR,UPI,SUCCESS,2025-07-18 08:27:24
39327,717,,25,WB,5893.35,INR,UPI,SUCCESS,2025-02-21 08:23:49
39328,1272,,167,MH,39232.87,INR,IMPS,SUCCESS,2026-04-21 16:31:20
39329,536,,290,KL,1450.3,INR,UPI,SUCCESS,2024-12-04 03:58:44
39330,1901,,268,KA,8355.41,INR,UPI,SUCCESS,2024-08-23 06:15:16
39331,1381,1660,42,WB,22682.11,INR,CARD,SUCCESS,2025-03-21 18:03:11
39332,1046,1286,190,HR,307.48,INR,CARD,FAILED,2025-05-31 17:08:39
39333,191,,149,TN,7149.75,INR,UPI,SUCCESS,2025-10-28 20:17:31
39334,310,,121,TG,10347.22,INR,UPI,SUCCESS,2024-11-02 18:04:22
39335,506,,186,KA,1250.64,INR,UPI,SUCCESS,2025-03-26 09:37:01
39336,1192,1462,238,TN,354.68,INR,CARD,SUCCESS,2026-07-29 10:01:33
39337,402,,132,HR,9938.25,INR,UPI,FAILED,2026-04-17 11:50:47
39338,1261,,254,TN,11965.93,INR,UPI,FAILED,2026-08-04 07:33:19
39339,592,717,70,TG,22240.95,INR,CARD,SUCCESS,2024-09-04 13:37:36
39340,1903,,90,BR,39553.9,INR,NEFT,SUCCESS,2024-12-06 08:02:18
39341,472,,44,TN,24847.0,INR,IMPS,SUCCESS,2025-08-28 13:41:31
39342,771,,44,KL,22998.42,INR,UPI,SUCCESS,2025-10-08 02:28:05
39343,1358,,215,HR,17018.67,INR,UPI,SUCCESS,2025-05-21 19:00:23
39344,1617,,85,KL,1238.02,INR,UPI,SUCCESS,2025-03-12 15:06:26
39345,1162,,44,BR,51892.12,INR,UPI,FAILED,2025-09-16 21:33:20
39346,194,,205,RJ,1492.4,INR,UPI,SUCCESS,2025-05-29 10:00:19
39347,1918,,263,DL,56345.67,INR,UPI,SUCCESS,2025-08-14 16:36:36
39348,1009,,60,OD,448.1,INR,UPI,SUCCESS,2024-08-31 13:24:50
39349,948,,293,DL,2980.91,INR,UPI,SUCCESS,2026-07-22 03:10:22
39350,1857,2207,72,KL,656.92,INR,CARD,SUCCESS,2025-03-14 20:49:41
39351,1062,,298,WB,1029.0,INR,UPI,SUCCESS,2024-10-03 22:46:23
39352,1984,2356,123,TG,5660.15,INR,CARD,SUCCESS,2025-11-09 12:06:27
39353,1927,,187,KA,364.26,INR,UPI,FAILED,2025-01-23 12:23:06
39354,1988,,208,PB,133.59,INR,NEFT,SUCCESS,2024-08-26 09:39:10
39355,1135,,145,KL,5767.92,INR,UPI,SUCCESS,2024-12-06 04:55:20
39356,1061,1302,181,BR,1447.43,INR,CARD,SUCCESS,2026-07-11 03:51:26
39357,868,,243,MP,1867.69,INR,UPI,SUCCESS,2025-09-17 23:47:02
39358,1453,,241,MH,5722.12,INR,UPI,SUCCESS,2025-12-04 01:09:42
39359,1141,,160,KL,16905.9,INR,UPI,SUCCESS,2025-09-23 05:57:32
39360,956,1168,133,HR,1756.96,INR,CARD,SUCCESS,2026-02-09 22:25:08
39361,619,,283,KA,32130.61,INR,UPI,SUCCESS,2025-10-03 10:37:20
39362,1812,,253,OD,5365.28,INR,UPI,SUCCESS,2026-11-20 19:16:31
39363,1394,,170,WB,18222.34,INR,NEFT,SUCCESS,2024-10-09 07:35:28
39364,1328,,198,TG,1304.73,INR,UPI,SUCCESS,2025-01-04 18:09:33
39365,905,1117,154,HR,7051.79,INR,CARD,SUCCESS,2025-05-29 09:16:10
39366,1934,2298,2,MP,723.54,INR,CARD,SUCCESS,2026-03-24 01:38:53
39367,1714,,251,MP,625.76,INR,UPI,SUCCESS,2026-03-15 05:48:12
39368,1342,,42,KL,12790.56,INR,UPI,SUCCESS,2025-07-12 18:01:42
39369,1057,,115,TG,3452.71,INR,UPI,FAILED,2025-01-25 14:01:14
39370,1763,,19,TN,8665.18,INR,UPI,SUCCESS,2024-10-07 03:00:38
39371,661,,199,KA,2656.77,INR,UPI,SUCCESS,2026-07-05 09:32:31
39372,1928,,51,GJ,2957.3,INR,UPI,SUCCESS,2026-04-18 09:20:03
39373,1253,,27,KA,4819.36,INR,UPI,SUCCESS,2025-04-29 13:03:26
39374,1854,,163,BR,1060.16,INR,UPI,SUCCESS,2026-12-12 08:05:24
39375,185,,201,AS,5929.62,INR,UPI,SUCCESS,2025-08-11 00:14:17
39376,48,,243,TN,1017.09,INR,UPI,SUCCESS,2026-03-16 10:44:20
39377,1177,1446,216,HR,9105.49,INR,CARD,SUCCESS,2024-10-31 12:29:23
39378,1069,,82,OD,83473.22,INR,IMPS,SUCCESS,2024-08-24 06:40:02
39379,887,,216,TG,9584.43,INR,NEFT,SUCCESS,2025-07-10 21:16:43
39380,1146,,255,PB,175.14,INR,UPI,SUCCESS,2024-09-20 21:50:47
39381,643,,56,TN,3889.65,INR,UPI,SUCCESS,2024-10-14 15:14:40
39382,1077,,62,OD,21995.42,INR,UPI,SUCCESS,2026-03-12 13:01:05
39383,1380,,47,OD,15145.23,INR,NEFT,SUCCESS,2025-09-10 05:20:20
39384,1204,,103,AS,83193.4,INR,NEFT,SUCCESS,2026-06-13 10:14:37
39385,848,,100,TG,19513.16,INR,UPI,SUCCESS,2025-04-20 08:25:43
39386,437,,59,TN,16828.98,INR,UPI,SUCCESS,2025-06-26 06:09:21
39387,1548,,86,BR,8664.2,INR,UPI,SUCCESS,2025-07-10 01:56:29
39388,1678,,3,TG,845.61,INR,UPI,SUCCESS,2025-01-04 23:11:06
39389,911,,283,BR,42100.64,INR,IMPS,SUCCESS,2025-02-09 19:09:36
39390,1905,,247,DL,1288.11,INR,UPI,SUCCESS,2025-11-11 18:30:07
39391,32,,6,KA,27728.6,INR,UPI,SUCCESS,2024-09-11 10:32:09
39392,772,,128,BR,61732.28,INR,UPI,SUCCESS,2025-07-14 17:59:51
39393,714,,241,RJ,40321.85,INR,NEFT,SUCCESS,2025-12-27 21:47:32
39394,526,,86,UP,3398.35,INR,UPI,SUCCESS,2025-10-07 12:30:07
39395,1499,,155,AS,4989.58,INR,UPI,SUCCESS,2026-06-08 23:53:15
39396,1677,,88,RJ,9348.8,INR,UPI,SUCCESS,2025-07-28 13:23:11
39397,791,,106,TG,19195.46,INR,IMPS,SUCCESS,2024-12-27 02:54:30
39398,1383,,170,KL,24271.53,INR,UPI,SUCCESS,2025-05-14 21:44:01
39399,1595,,120,UP,40460.69,INR,UPI,SUCCESS,2025-03-30 04:37:29
39400,674,,23,BR,3086.58,INR,UPI,SUCCESS,2025-12-01 04:05:32
39401,1948,,127,TG,24003.64,INR,UPI,SUCCESS,2025-05-02 06:08:31
39402,1228,,174,TG,3622.86,INR,NEFT,SUCCESS,2025-07-07 02:21:38
39403,432,,170,UP,18012.12,INR,UPI,SUCCESS,2024-12-19 16:48:03
39404,1591,,153,AS,729.34,INR,UPI,FAILED,2025-10-27 08:21:45
39405,223,,134,MP,4861.25,INR,NEFT,SUCCESS,2026-08-07 17:58:07
39406,1063,,158,UP,4146.23,INR,NEFT,FAILED,2025-07-02 10:52:24
39407,589,,115,HR,40041.88,INR,UPI,SUCCESS,2024-10-24 17:09:36
39408,1118,1373,122,PB,48506.2,INR,CARD,SUCCESS,2024-10-06 01:11:11
39409,1375,1656,96,DL,2385.0,INR,CARD,SUCCESS,2025-05-05 05:18:29
39410,851,,80,TN,31550.57,INR,UPI,SUCCESS,2025-11-02 20:45:35
39411,1094,,8,AS,1583.15,INR,UPI,SUCCESS,2024-10-11 16:52:20
39412,845,,154,GJ,8860.92,INR,UPI,SUCCESS,2024-10-10 01:31:06
39413,1185,,58,KL,377.38,INR,UPI,SUCCESS,2024-12-27 22:57:36
39414,1995,,254,GJ,4823.13,INR,UPI,SUCCESS,2025-09-30 20:44:20
39415,199,,222,KL,1634.92,INR,NEFT,SUCCESS,2025-12-07 14:52:41
39416,904,,29,TN,55267.21,INR,UPI,SUCCESS,2025-11-14 23:46:01
39417,678,,149,OD,10752.2,INR,UPI,SUCCESS,2024-11-28 02:14:15
39418,1442,,175,TG,18924.23,INR,UPI,SUCCESS,2026-02-04 09:43:11
39419,1266,1535,51,KL,900.02,INR,CARD,SUCCESS,2025-07-18 03:12:26
39420,1520,,286,WB,65024.4,INR,UPI,SUCCESS,2026-07-23 23:20:32
39421,615,,245,MH,20701.96,INR,UPI,SUCCESS,2025-12-25 07:39:51
39422,373,,56,MP,87815.69,INR,UPI,SUCCESS,2025-12-24 14:16:10
39423,378,462,172,KA,6709.84,INR,CARD,SUCCESS,2025-09-08 06:52:26
39424,865,,198,TG,2960.14,INR,NEFT,SUCCESS,2025-06-10 06:40:39
39425,1881,2235,208,HR,512.06,INR,CARD,SUCCESS,2025-07-22 06:19:30
39426,1236,,295,TG,7959.97,INR,UPI,FAILED,2025-12-18 13:09:54
39427,1507,,231,KA,2543.82,INR,UPI,SUCCESS,2025-01-06 07:23:06
39428,1078,,32,PB,2172.91,INR,UPI,SUCCESS,2025-07-30 22:51:31
39429,521,,186,PB,3298.83,INR,UPI,SUCCESS,2026-02-11 18:38:21
39430,30,,207,GJ,47771.04,INR,UPI,SUCCESS,2025-02-16 11:11:35
39431,268,322,198,GJ,2173.72,INR,CARD,SUCCESS,2025-11-13 13:09:52
39432,1743,2059,120,PB,42021.78,INR,CARD,FAILED,2025-12-12 02:00:25
39433,1376,,199,HR,418.3,INR,UPI,SUCCESS,2026-06-13 06:07:36
39434,1709,,48,KA,843.03,INR,NEFT,SUCCESS,2025-11-04 17:30:11
39435,936,,142,PB,87623.28,INR,IMPS,FAILED,2026-02-01 07:25:10
39436,1175,,126,KA,9745.77,INR,NEFT,SUCCESS,2026-04-02 22:08:10
39437,962,,204,DL,38684.1,INR,NEFT,SUCCESS,2024-12-25 17:23:08
39438,207,,173,MP,346.58,INR,UPI,SUCCESS,2026-08-01 12:12:40
39439,1563,,41,BR,7959.19,INR,UPI,SUCCESS,2026-01-12 14:36:50
39440,19,,71,KL,544.01,INR,IMPS,SUCCESS,2025-07-06 21:03:56
39441,676,843,75,UP,2874.65,INR,CARD,SUCCESS,2026-02-05 08:08:29
39442,1930,,287,TG,21718.42,INR,UPI,SUCCESS,2026-06-04 05:38:02
39443,533,638,121,RJ,8630.57,INR,CARD,SUCCESS,2025-10-12 02:34:20
39444,1627,,207,BR,2515.85,INR,UPI,SUCCESS,2024-09-06 02:04:12
39445,722,,177,PB,16702.53,INR,UPI,SUCCESS,2026-04-27 02:26:03
39446,253,,208,TN,2822.67,INR,UPI,SUCCESS,2026-02-18 07:21:21
39447,1030,,18,GJ,3255.92,INR,UPI,SUCCESS,2024-11-07 17:11:27
39448,109,,261,UP,158.2,INR,UPI,SUCCESS,2026-07-06 06:10:08
39449,1410,,244,DL,3892.37,INR,UPI,SUCCESS,2024-11-23 19:27:16
39450,1650,,293,MH,25116.28,INR,UPI,SUCCESS,2024-12-11 07:17:48
39451,666,,224,KA,7117.6,INR,IMPS,SUCCESS,2025-05-28 18:55:14
39452,1573,1864,152,MP,383.47,INR,CARD,SUCCESS,2025-01-21 14:30:46
39453,261,,197,TN,4630.64,INR,NEFT,SUCCESS,2025-06-22 16:45:35
39454,1538,,41,UP,312.4,INR,UPI,SUCCESS,2024-08-14 04:29:24
39455,165,,280,RJ,49093.32,INR,IMPS,SUCCESS,2026-01-04 01:25:16
39456,1902,,5,AS,11211.75,INR,UPI,SUCCESS,2025-06-30 22:54:57
39457,209,248,261,MP,821.83,INR,CARD,SUCCESS,2025-11-02 12:25:48
39458,1680,,3,MP,2304.39,INR,UPI,SUCCESS,2025-12-03 09:42:30
39459,828,,151,TG,51854.56,INR,UPI,FAILED,2025-12-09 04:29:27
39460,692,,140,PB,6225.93,INR,UPI,SUCCESS,2025-02-12 13:59:41
39461,844,,227,PB,2478.63,INR,NEFT,SUCCESS,2025-02-18 17:30:46
39462,928,,297,BR,902.55,INR,UPI,SUCCESS,2026-12-13 04:19:46
39463,1174,,204,MP,18910.1,INR,IMPS,SUCCESS,2025-11-20 16:04:03
39464,317,391,97,KA,2955.81,INR,CARD,FAILED,2026-02-03 03:20:05
39465,957,,141,HR,2799.71,INR,NEFT,SUCCESS,2025-09-10 18:36:21
39466,1283,1551,80,HR,20472.45,INR,CARD,SUCCESS,2025-08-22 18:54:40
39467,1951,,46,MP,6794.87,INR,UPI,SUCCESS,2024-09-13 02:24:11
39468,352,,122,BR,50745.68,INR,UPI,FAILED,2025-07-10 18:39:08
39469,1671,,168,TG,24686.7,INR,UPI,SUCCESS,2026-07-15 15:23:36
39470,1008,1233,216,KA,1971.57,INR,CARD,SUCCESS,2024-10-28 00:36:48
39471,787,,108,DL,2118.13,INR,UPI,SUCCESS,2025-07-03 00:12:34
39472,1121,,198,OD,2239.39,INR,UPI,SUCCESS,2026-07-31 01:13:53
39473,927,1144,268,TG,4910.26,INR,CARD,SUCCESS,2024-09-23 15:37:08
39474,901,1112,42,DL,43529.18,INR,CARD,PENDING,2026-04-09 07:09:30
39475,79,87,85,HR,885.45,INR,CARD,SUCCESS,2025-10-04 01:28:55
39476,698,,140,GJ,882.82,INR,UPI,SUCCESS,2025-03-11 15:18:25
39477,1680,,261,MP,515.75,INR,UPI,SUCCESS,2026-04-04 07:04:05
39478,1540,1830,225,UP,49877.83,INR,CARD,SUCCESS,2025-03-26 22:50:46
39479,810,1003,279,MH,5217.02,INR,CARD,SUCCESS,2026-05-28 23:27:41
39480,1028,,264,AS,19597.97,INR,UPI,SUCCESS,2025-08-15 14:46:48
39481,401,491,207,PB,15952.79,INR,CARD,SUCCESS,2024-11-20 18:32:53
39482,1815,,85,PB,1486.45,INR,UPI,SUCCESS,2024-09-07 18:28:54
39483,145,,23,TN,3007.15,INR,UPI,SUCCESS,2025-04-20 17:06:45
39484,1287,,92,OD,950.04,INR,UPI,SUCCESS,2026-08-09 15:35:18
39485,1222,,284,KL,12116.41,INR,UPI,SUCCESS,2024-10-20 06:46:16
39486,1592,,253,BR,984.6,INR,UPI,SUCCESS,2025-05-31 05:57:46
39487,776,,297,AS,6581.19,INR,UPI,SUCCESS,2024-09-30 11:19:43
39488,1985,,57,WB,10021.59,INR,UPI,SUCCESS,2026-01-31 21:16:33
39489,976,,187,TG,596.05,INR,NEFT,SUCCESS,2025-07-14 17:13:48
39490,1651,,94,BR,73004.5,INR,UPI,SUCCESS,2025-04-16 19:44:37
39491,75,84,83,PB,512.17,INR,CARD,SUCCESS,2025-12-23 02:32:41
39492,1016,1246,60,RJ,1236.66,INR,CARD,SUCCESS,2024-12-09 12:35:30
39493,1066,,98,RJ,6498.63,INR,UPI,SUCCESS,2025-06-09 06:22:02
39494,105,,152,KA,2977.45,INR,NEFT,SUCCESS,2026-06-10 15:05:58
39495,1918,,280,DL,38345.18,INR,UPI,SUCCESS,2026-01-16 07:57:20
39496,478,,272,TN,47208.19,INR,UPI,FAILED,2025-01-30 19:21:06
39497,866,,37,AS,210.8,INR,UPI,SUCCESS,2026-05-26 21:09:43
39498,1131,,1,OD,1330.13,INR,UPI,FAILED,2025-10-31 08:38:15
39499,1250,1518,81,PB,10678.51,INR,CARD,SUCCESS,2025-09-15 14:33:13
39500,994,,172,AS,22016.11,INR,UPI,SUCCESS,2026-03-21 17:31:05
39501,359,,75,AS,584.07,INR,NEFT,SUCCESS,2026-03-24 12:00:10
39502,1197,,5,RJ,24996.07,INR,UPI,SUCCESS,2026-03-16 23:20:51
39503,805,,131,BR,3199.56,INR,UPI,SUCCESS,2025-12-16 17:13:51
39504,64,,300,KL,14566.57,INR,NEFT,SUCCESS,2025-12-19 20:03:57
39505,1776,2101,93,KL,15924.01,INR,CARD,SUCCESS,2025-06-10 05:13:28
39506,420,,147,KL,4656.72,INR,UPI,SUCCESS,2025-10-02 15:14:20
39507,1685,,113,DL,6282.37,INR,UPI,SUCCESS,2025-01-31 18:19:58
39508,938,,130,MP,2269.03,INR,UPI,SUCCESS,2025-08-01 11:41:12
39509,426,,234,PB,106.11,INR,UPI,SUCCESS,2026-03-16 16:32:30
39510,811,,65,WB,779.75,INR,UPI,FAILED,2026-05-31 10:47:49
39511,73,81,175,KA,2255.39,INR,CARD,SUCCESS,2025-10-25 07:57:23
39512,1884,2237,104,KL,1289.97,INR,CARD,SUCCESS,2026-02-15 20:14:25
39513,230,,86,RJ,9636.25,INR,NEFT,FAILED,2026-07-19 12:09:39
39514,1709,,163,TG,232.71,INR,UPI,SUCCESS,2026-01-02 17:06:47
39515,257,,116,KL,20459.49,INR,UPI,SUCCESS,2024-09-08 07:39:34
39516,106,,38,TG,43535.72,INR,UPI,SUCCESS,2024-12-05 19:09:45
39517,1630,,225,WB,45684.45,INR,UPI,SUCCESS,2025-11-01 03:55:52
39518,696,,168,KL,21945.35,INR,UPI,FAILED,2024-09-14 04:01:26
39519,503,,105,MH,8420.48,INR,UPI,SUCCESS,2025-10-23 11:42:14
39520,401,,15,TG,7112.09,INR,UPI,SUCCESS,2025-04-02 12:19:18
39521,110,,16,BR,879.62,INR,IMPS,SUCCESS,2026-03-09 20:40:05
39522,449,542,28,RJ,20806.12,INR,CARD,SUCCESS,2025-09-03 21:48:45
39523,960,,203,KL,20787.5,INR,UPI,SUCCESS,2025-01-17 00:13:10
39524,1170,,56,UP,6801.39,INR,UPI,SUCCESS,2026-10-16 15:59:51
39525,346,,16,HR,4176.45,INR,UPI,SUCCESS,2026-04-17 22:10:57
39526,856,,64,KA,19669.31,INR,UPI,SUCCESS,2026-02-15 02:58:37
39527,419,,175,WB,10438.82,INR,IMPS,SUCCESS,2024-11-07 20:56:20
39528,1524,,149,WB,15111.89,INR,UPI,SUCCESS,2024-12-03 01:13:58
39529,125,,274,TG,3931.37,INR,UPI,SUCCESS,2026-11-28 03:35:29
39530,1521,,193,PB,11080.65,INR,UPI,SUCCESS,2025-07-10 08:02:01
39531,290,351,230,WB,17494.21,INR,CARD,SUCCESS,2025-06-20 03:18:31
39532,1775,,199,TN,890.34,INR,UPI,SUCCESS,2026-01-12 00:39:56
39533,1699,,275,HR,3211.47,INR,UPI,SUCCESS,2024-10-22 22:28:21
39534,1488,,4,DL,27095.55,INR,UPI,SUCCESS,2025-07-06 19:17:20
39535,165,205,50,HR,62445.39,INR,CARD,SUCCESS,2026-07-19 02:17:41
39536,8,,133,KA,907.39,INR,UPI,SUCCESS,2025-08-01 04:46:31
39537,1139,1399,273,UP,1346.77,INR,CARD,SUCCESS,2026-05-11 14:28:09
39538,39,,117,WB,3872.21,INR,UPI,SUCCESS,2026-03-15 10:52:30
39539,838,,139,GJ,738.09,INR,UPI,SUCCESS,2026-11-26 17:22:28
39540,1284,,146,HR,5321.25,INR,IMPS,SUCCESS,2025-12-05 19:14:59
39541,96,,100,HR,15673.47,INR,UPI,SUCCESS,2024-11-01 09:21:04
39542,1384,,44,KL,49585.14,INR,UPI,SUCCESS,2026-03-28 19:34:27
39543,144,,72,HR,4814.14,INR,UPI,SUCCESS,2026-01-18 12:43:22
39544,270,,22,HR,6673.22,INR,UPI,SUCCESS,2026-05-31 23:28:49
39545,1234,,24,KA,4392.05,INR,UPI,SUCCESS,2025-11-26 17:02:12
39546,1036,,172,RJ,2059.29,INR,UPI,SUCCESS,2026-01-10 06:35:50
39547,1008,,96,AS,1455.86,INR,UPI,SUCCESS,2024-11-23 12:17:22
39548,1678,,119,PB,3917.01,INR,NEFT,SUCCESS,2026-05-13 03:17:50
39549,963,,224,MP,7335.36,INR,UPI,SUCCESS,2026-04-12 12:35:53
39550,154,190,193,RJ,23066.46,INR,CARD,SUCCESS,2025-02-21 17:48:33
39551,1716,2031,80,DL,16275.67,INR,CARD,SUCCESS,2026-01-29 18:26:37
39552,576,698,255,DL,1351.5,INR,CARD,SUCCESS,2025-12-24 10:43:54
39553,764,,20,HR,1271.21,INR,UPI,SUCCESS,2026-07-03 16:45:58
39554,373,454,19,WB,8989.02,INR,CARD,SUCCESS,2024-10-23 13:12:54
39555,1701,,84,TG,37370.31,INR,UPI,SUCCESS,2025-01-21 04:11:40
39556,1683,,134,BR,6867.74,INR,UPI,SUCCESS,2025-08-11 05:39:45
39557,682,,251,WB,2288.73,INR,UPI,SUCCESS,2026-04-01 23:43:13
39558,370,,147,GJ,4412.8,INR,UPI,SUCCESS,2025-02-22 23:45:13
39559,1326,1601,213,TG,10632.78,INR,CARD,SUCCESS,2024-08-25 23:54:35
39560,1626,,181,TN,166.1,INR,UPI,SUCCESS,2025-09-08 03:22:59
39561,1890,2246,204,AS,31518.39,INR,CARD,SUCCESS,2026-02-03 16:02:12
39562,1480,,137,GJ,732.03,INR,UPI,SUCCESS,2025-07-25 15:05:13
39563,735,,215,PB,10242.81,INR,UPI,SUCCESS,2024-11-22 23:32:22
39564,1793,,8,RJ,4294.86,INR,UPI,SUCCESS,2026-07-17 07:41:15
39565,684,851,231,KL,1990.64,INR,CARD,SUCCESS,2025-11-25 05:23:57
39566,1768,,35,GJ,856.71,INR,IMPS,SUCCESS,2024-11-05 02:29:00
39567,1286,,188,GJ,472.92,INR,IMPS,SUCCESS,2025-08-23 21:18:31
39568,1903,2258,243,TN,313.47,INR,CARD,SUCCESS,2026-01-25 05:35:44
39569,1217,,295,GJ,3944.22,INR,NEFT,SUCCESS,2026-05-11 19:50:55
39570,1007,,243,UP,7462.38,INR,UPI,SUCCESS,2025-01-26 03:46:14
39571,310,,241,PB,57748.94,INR,UPI,SUCCESS,2025-08-20 05:26:57
39572,297,362,155,TG,189.91,INR,CARD,SUCCESS,2025-04-14 11:32:58
39573,121,,120,TN,41021.35,INR,IMPS,FAILED,2026-01-23 15:05:30
39574,1013,,226,TN,7929.0,INR,UPI,SUCCESS,2025-07-08 08:02:55
39575,20,,17,DL,1479.29,INR,UPI,SUCCESS,2025-11-25 16:56:22
39576,173,,251,MH,2635.34,INR,UPI,SUCCESS,2026-08-04 08:55:45
39577,183,,109,HR,2575.72,INR,NEFT,SUCCESS,2025-02-23 19:25:52
39578,1931,,39,KL,43920.22,INR,UPI,SUCCESS,2025-12-28 00:51:38
39579,466,,179,TN,788.69,INR,UPI,SUCCESS,2025-04-03 10:37:43
39580,1201,,274,KA,1412.11,INR,UPI,SUCCESS,2025-03-28 04:01:53
39581,519,,258,MH,2218.73,INR,NEFT,SUCCESS,2026-02-10 16:38:06
39582,1988,,115,TN,66125.05,INR,UPI,SUCCESS,2025-02-23 13:19:54
39583,1323,,117,KL,4721.39,INR,UPI,SUCCESS,2025-02-10 16:15:22
39584,881,1087,51,MH,2171.57,INR,CARD,SUCCESS,2025-07-31 04:53:50
39585,1318,,119,DL,1584.43,INR,UPI,SUCCESS,2026-11-08 00:42:37
39586,451,,254,AS,2649.48,INR,NEFT,SUCCESS,2026-11-17 21:51:48
39587,769,,262,UP,697.98,INR,UPI,SUCCESS,2024-10-31 21:12:16
39588,776,,249,MP,1879.45,INR,UPI,SUCCESS,2025-02-08 01:16:30
39589,211,,292,TG,54373.3,INR,UPI,SUCCESS,2024-08-19 22:23:14
39590,1847,,94,RJ,38386.9,INR,UPI,SUCCESS,2025-11-06 20:22:33
39591,1362,,202,MP,14526.67,INR,NEFT,SUCCESS,2026-04-15 07:16:14
39592,1629,,300,BR,315.22,INR,UPI,FAILED,2025-01-30 23:32:04
39593,1856,,103,DL,13522.67,INR,UPI,SUCCESS,2026-11-13 10:18:59
39594,309,,225,GJ,85322.43,INR,UPI,SUCCESS,2026-12-03 05:24:32
39595,1127,,260,KL,12174.07,INR,UPI,SUCCESS,2026-05-28 15:19:37
39596,1056,1299,169,MP,2028.78,INR,CARD,SUCCESS,2025-03-31 07:12:32
39597,1747,2065,125,GJ,14351.83,INR,CARD,SUCCESS,2024-11-02 02:22:36
39598,1315,,96,KA,2075.25,INR,UPI,SUCCESS,2025-05-21 04:30:58
39599,365,447,233,DL,17005.46,INR,CARD,SUCCESS,2025-12-11 14:01:47
39600,8,,48,TG,1426.34,INR,UPI,SUCCESS,2025-10-18 06:20:19
39601,1209,,175,KL,18526.42,INR,NEFT,SUCCESS,2026-11-12 05:01:13
39602,1563,1854,243,MH,6618.07,INR,CARD,SUCCESS,2026-05-20 21:48:56
39603,1315,,172,AS,13580.76,INR,UPI,SUCCESS,2025-12-01 20:53:00
